Date	28.10.2022
Seriennummer	43684
SW-Version	3.39
  
Time	TS1 [°C]	TS2 [°C]	TS3 [°C]	TS4 [°C]	TS5 [°C]	TS6 [°C]	UI1 [°C]	RO1 [%]	RO2 [%]	REL [%]	RO1 Safety	RO2 Safety	REL Safety	Vol. flow	Vol. flow 3	Vol. flow 4	Heat quantity	Heat quantity 1	Heat quantity 2	Heat quantity 3	Heat quantity 4	CO2 Savings	Errors	
04:31:58	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:32:08	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:32:18	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:32:28	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:32:38	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:32:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:32:58	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:33:08	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:33:18	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:33:28	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:33:38	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:33:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:33:58	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:34:08	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:34:18	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:34:28	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:34:38	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:34:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:34:58	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:35:08	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:35:18	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:35:28	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:35:38	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:35:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:35:58	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:36:08	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:36:18	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:36:28	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:36:38	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:36:48	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:36:58	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:37:08	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:37:18	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:37:28	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:37:38	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:37:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:37:58	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:38:08	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:38:18	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:38:28	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:38:38	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:38:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:38:58	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:39:08	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:39:18	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:39:28	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:39:38	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:39:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:39:58	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:40:08	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:40:18	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:40:28	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:40:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:40:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:40:58	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:41:08	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:41:18	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:41:28	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:41:38	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:41:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:41:58	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:42:08	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:42:18	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:42:28	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:42:38	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:42:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:42:58	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:43:08	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:43:18	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:43:28	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:43:38	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:43:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:43:58	9.5	28.2	54.2	26.6	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:44:08	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:44:18	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:44:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:44:38	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:44:48	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:44:58	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:45:08	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:45:18	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:45:28	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:45:38	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:45:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:45:58	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:46:08	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:46:18	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:46:28	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:46:38	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:46:48	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:46:58	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:47:08	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:47:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:47:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:47:38	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:47:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:47:58	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:48:08	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:48:18	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:48:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:48:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:48:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:48:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:49:08	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:49:18	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:49:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:49:38	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:49:48	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:49:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:50:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:50:18	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:50:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:50:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:50:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:50:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:51:08	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:51:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:51:28	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:51:38	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:51:48	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:51:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:52:08	9.5	28.2	54.2	26.6	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:52:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:52:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:52:38	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:52:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:52:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:53:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:53:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:53:28	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:53:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:53:48	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:53:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:54:08	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:54:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:54:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:54:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:54:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:54:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:55:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:55:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:55:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:55:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:55:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:55:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:56:08	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:56:18	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:56:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:56:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:56:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:56:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:57:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:57:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:57:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:57:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:57:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:57:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:58:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:58:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:58:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:58:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:58:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:58:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:59:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:59:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:59:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:59:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:59:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
04:59:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:00:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:00:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:00:28	9.5	28.2	54.2	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:00:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:00:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:00:58	9.5	28.2	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:01:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:01:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:01:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:01:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:01:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:01:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:02:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:02:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:02:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:02:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:02:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:02:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:03:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:03:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:03:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:03:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:03:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:03:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:04:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:04:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:04:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:04:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:04:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:04:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:05:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:05:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:05:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:05:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:05:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:05:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:06:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:06:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:06:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:06:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:06:48	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:06:58	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:07:08	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:07:18	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:07:28	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
05:07:38	9.5	27.9	53.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
